model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
PONTIAC Solstice,2.0,4.0,Man-5,2WD,Gasoline,CA,small car,6,19,29,23,6,no
PONTIAC Solstice,2.4,4.0,Auto-5,2WD,Gasoline,FA,small car,6,19,24,21,5,no
PONTIAC Solstice,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6,19,26,22,6,no
PONTIAC Solstice,2.4,4.0,Auto-5,2WD,Gasoline,CA,small car,6,19,24,21,5,no
PONTIAC Solstice,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,6,19,26,22,6,no
PONTIAC Vibe,1.8,4.0,Auto-4,2WD,Gasoline,CA,station wagon,7,26,31,28,8,yes
PONTIAC Vibe,1.8,4.0,Man-5,2WD,Gasoline,CA,station wagon,7,26,32,28,8,yes
PONTIAC Vibe,2.4,4.0,Auto-4,4WD,Gasoline,CA,station wagon,7,20,26,22,6,yes
PONTIAC Vibe,2.4,4.0,Man-5,2WD,Gasoline,CA,station wagon,7,21,28,24,7,yes
PONTIAC Vibe,2.4,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7,21,29,24,7,yes
PONTIAC Vibe,1.8,4.0,Auto-4,2WD,Gasoline,FA,station wagon,6,26,31,28,8,yes
PONTIAC Vibe,1.8,4.0,Man-5,2WD,Gasoline,FA,station wagon,6,26,32,28,8,yes
PONTIAC Vibe,2.4,4.0,Auto-4,4WD,Gasoline,FA,station wagon,6,20,26,22,6,no
PONTIAC Vibe,2.4,4.0,Man-5,2WD,Gasoline,FA,station wagon,6,21,28,24,7,yes
PONTIAC Vibe,2.4,4.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6,21,29,24,7,yes
PORSCHE 911 Carrera,3.6,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera,3.6,6.0,Auto-7,2WD,Gasoline,FA,small car,6,19,27,22,6,no
PORSCHE 911 Carrera,3.6,6.0,Man-6,2WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera,3.6,6.0,Auto-7,2WD,Gasoline,CA,small car,6,19,27,22,6,no
PORSCHE 911 Carrera 4,3.6,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4,3.6,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4,3.6,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4,3.6,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4S,3.8,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S,3.8,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4S,3.8,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S,3.8,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,26,21,5,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,27,21,5,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,27,21,5,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Man-6,4WD,Gasoline,FA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Auto-7,4WD,Gasoline,FA,small car,6,18,27,21,5,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Man-6,4WD,Gasoline,CA,small car,6,18,25,20,5,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Auto-7,4WD,Gasoline,CA,small car,6,18,27,21,5,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Auto-7,2WD,Gasoline,FA,small car,6,19,27,22,6,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Man-6,2WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Auto-7,2WD,Gasoline,CA,small car,6,19,27,22,6,no
PORSCHE 911 Carrera S,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera S,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,19,26,22,6,no
PORSCHE 911 Carrera S,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera S,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,19,26,22,6,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,19,26,22,6,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,18,25,21,5,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,19,26,22,6,no
PORSCHE 911 GT3,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,14,21,16,3,no
PORSCHE 911 GT3,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,14,21,16,3,no
PORSCHE 911 GT3 RS,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,14,20,16,3,no
PORSCHE 911 GT3 RS,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,14,20,16,3,no
PORSCHE 911 Turbo,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,17,25,19,4,no
PORSCHE 911 Turbo,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,17,25,19,4,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,16,24,19,4,no
PORSCHE 911 Turbo S Coupe,3.8,6.0,Auto-7,2WD,Gasoline,FA,small car,6,17,25,19,4,no
PORSCHE 911 Turbo S Coupe,3.8,6.0,Auto-7,2WD,Gasoline,CA,small car,6,17,25,19,4,no
PORSCHE Boxster,2.9,6.0,Man-6,2WD,Gasoline,CA,small car,7,19,27,22,6,yes
PORSCHE Boxster,2.9,6.0,Auto-7,2WD,Gasoline,CA,small car,7,20,29,24,7,yes
PORSCHE Boxster,2.9,6.0,Man-6,2WD,Gasoline,FA,small car,6,19,27,22,6,no
PORSCHE Boxster,2.9,6.0,Auto-7,2WD,Gasoline,FA,small car,6,20,29,24,7,yes
PORSCHE Boxster S,3.4,6.0,Man-6,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
PORSCHE Boxster S,3.4,6.0,Auto-7,2WD,Gasoline,CA,small car,7,20,29,23,6,yes
PORSCHE Boxster S,3.4,6.0,Man-6,2WD,Gasoline,FA,small car,6,19,26,22,6,no
PORSCHE Boxster S,3.4,6.0,Auto-7,2WD,Gasoline,FA,small car,6,20,29,23,6,no
PORSCHE Cayenne,3.6,6.0,Man-6,4WD,Gasoline,FA,SUV,6,14,20,16,3,no
PORSCHE Cayenne,3.6,6.0,Auto-6,4WD,Gasoline,FA,SUV,6,14,20,16,3,no
PORSCHE Cayenne,3.6,6.0,Man-6,4WD,Gasoline,CA,SUV,6,14,20,16,3,no
PORSCHE Cayenne,3.6,6.0,Auto-6,4WD,Gasoline,CA,SUV,6,14,20,16,3,no
PORSCHE Cayenne GTS,4.8,8.0,Man-6,4WD,Gasoline,CA,SUV,7,11,17,13,0,no
PORSCHE Cayenne GTS,4.8,8.0,Auto-6,4WD,Gasoline,CA,SUV,7,13,18,15,2,no
PORSCHE Cayenne GTS,4.8,8.0,Man-6,4WD,Gasoline,FA,SUV,6,11,17,13,0,no
PORSCHE Cayenne GTS,4.8,8.0,Auto-6,4WD,Gasoline,FA,SUV,6,13,18,15,2,no
PORSCHE Cayenne S,4.8,8.0,Auto-6,4WD,Gasoline,CA,SUV,7,13,19,15,2,no
PORSCHE Cayenne S,4.8,8.0,Auto-6,4WD,Gasoline,FA,SUV,6,13,19,15,2,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Man-6,4WD,Gasoline,CA,SUV,7,11,17,13,0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Auto-6,4WD,Gasoline,CA,SUV,7,13,19,15,2,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Man-6,4WD,Gasoline,FA,SUV,6,11,17,13,0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Auto-6,4WD,Gasoline,FA,SUV,6,13,19,15,2,no
PORSCHE Cayenne Turbo,4.8,8.0,Auto-6,4WD,Gasoline,FA,SUV,6,12,19,14,1,no
PORSCHE Cayenne Turbo,4.8,8.0,Auto-6,4WD,Gasoline,CA,SUV,6,12,19,14,1,no
PORSCHE Cayenne Turbo S,4.8,8.0,Auto-6,4WD,Gasoline,FA,SUV,6,12,19,14,1,no
PORSCHE Cayenne Turbo S,4.8,8.0,Auto-6,4WD,Gasoline,CA,SUV,6,12,19,14,1,no
PORSCHE Cayman,2.9,6.0,Man-6,2WD,Gasoline,CA,small car,7,19,27,22,6,yes
PORSCHE Cayman,2.9,6.0,Auto-7,2WD,Gasoline,CA,small car,7,20,29,24,7,yes
PORSCHE Cayman,2.9,6.0,Man-6,2WD,Gasoline,FA,small car,6,19,27,22,6,no
PORSCHE Cayman,2.9,6.0,Auto-7,2WD,Gasoline,FA,small car,6,20,29,24,7,yes
PORSCHE Cayman S,3.4,6.0,Man-6,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
PORSCHE Cayman S,3.4,6.0,Auto-7,2WD,Gasoline,CA,small car,7,20,29,23,6,yes
PORSCHE Cayman S,3.4,6.0,Man-6,2WD,Gasoline,FA,small car,6,19,26,22,6,no
PORSCHE Cayman S,3.4,6.0,Auto-7,2WD,Gasoline,FA,small car,6,20,29,23,6,no
PORSCHE Panamera 4S,4.8,8.0,Auto-7,4WD,Gasoline,CA,large car,7,16,24,19,4,no
PORSCHE Panamera 4S,4.8,8.0,Auto-7,4WD,Gasoline,FA,large car,6,16,24,19,4,no
PORSCHE Panamera S,4.8,8.0,Auto-7,2WD,Gasoline,CA,large car,7,16,24,19,4,no
PORSCHE Panamera S,4.8,8.0,Auto-7,2WD,Gasoline,FA,large car,6,16,24,19,4,no
PORSCHE Panamera Turbo,4.8,8.0,Auto-7,4WD,Gasoline,FA,large car,6,15,23,18,4,no
PORSCHE Panamera Turbo,4.8,8.0,Auto-7,4WD,Gasoline,CA,large car,6,15,23,18,4,no
ROLLS-ROYCE Ghost,6.6,12.0,SemiAuto-8,2WD,Gasoline,CA,large car,7,13,20,15,2,no
ROLLS-ROYCE Ghost,6.6,12.0,SemiAuto-8,2WD,Gasoline,FA,large car,6,13,20,15,2,no
ROLLS-ROYCE Phantom,6.7,12.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6,11,18,14,1,no
ROLLS-ROYCE Phantom,6.7,12.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,6,11,18,14,1,no
ROLLS-ROYCE Phantom Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,11,18,14,1,no
ROLLS-ROYCE Phantom Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,11,18,14,1,no
ROLLS-ROYCE Phantom Drophead Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,11,18,14,1,no
ROLLS-ROYCE Phantom Drophead Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,11,18,14,1,no
ROLLS-ROYCE Phantom EWB,6.7,12.0,SemiAuto-6,2WD,Gasoline,FA,large car,6,11,18,14,1,no
ROLLS-ROYCE Phantom EWB,6.7,12.0,SemiAuto-6,2WD,Gasoline,CA,large car,6,11,18,14,1,no
ROUSH Stage 3 Mustang,4.6,8.0,Auto-5,2WD,Gasoline,FC,small car,7,14,21,17,3,no
ROUSH Stage 3 Mustang,4.6,8.0,Man-5,2WD,Gasoline,FC,small car,7,15,23,18,4,no
SAAB 9-3,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6,17,27,21,5,no
SAAB 9-3,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6,20,29,23,6,no
SAAB 9-3,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,6,17,27,21,5,no
SAAB 9-3,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,6,20,29,23,6,no
SAAB 9-3 Convertible,2.0,4.0,SemiAuto-5,2WD,Gasoline,FA,small car,6,19,27,22,6,no
SAAB 9-3 Convertible,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6,20,29,23,6,no
SAAB 9-3 Convertible,2.0,4.0,SemiAuto-5,2WD,Gasoline,CA,small car,6,19,27,22,6,no
SAAB 9-3 Convertible,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,6,20,29,23,6,no
SAAB 9-3 Sport Sedan,2.0,4.0,SemiAuto-5,2WD,Gasoline,FA,small car,6,19,28,22,6,no
SAAB 9-3 Sport Sedan,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6,21,31,24,7,yes
SAAB 9-3 Sport Sedan,2.0,4.0,SemiAuto-5,2WD,Gasoline,CA,small car,6,19,28,22,6,no
SAAB 9-3 Sport Sedan,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,6,21,31,24,7,yes
SAAB 9-3 Sportcombi,2.0,4.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6,19,27,22,6,no
SAAB 9-3 Sportcombi,2.0,4.0,Man-6,2WD,Gasoline,FA,station wagon,6,21,31,24,7,yes
SAAB 9-3 Sportcombi,2.0,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,6,19,27,22,6,no
SAAB 9-3 Sportcombi,2.0,4.0,Man-6,2WD,Gasoline,CA,station wagon,6,21,31,24,7,yes
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,station wagon,6,17,27,21,5,no
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-5,4WD,Gasoline,FA,station wagon,6,19,27,22,6,no
SAAB 9-3X Sportcombi,2.0,4.0,Man-6,4WD,Gasoline,FA,station wagon,6,20,29,23,6,no
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,station wagon,6,17,27,21,5,no
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-5,4WD,Gasoline,CA,station wagon,6,19,27,22,6,no
SAAB 9-3X Sportcombi,2.0,4.0,Man-6,4WD,Gasoline,CA,station wagon,6,20,29,23,6,no
SAAB 9-5,2.8,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6,16,27,20,5,no
SAAB 9-5,2.8,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,6,16,27,20,5,no
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Ethanol/Gas,FC,midsize car,7/7,15/22,23/33,18/26,7/7,yes
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6,22,33,26,7,yes
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,6,22,33,26,7,yes
SATURN Aura,3.6,6.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6,17,26,20,5,no
SATURN Aura,3.6,6.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,6,17,26,20,5,no
SATURN Aura Hybrid,2.4,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6,26,34,29,8,yes
SATURN Aura Hybrid,2.4,4.0,Auto-4,2WD,Gasoline,CA,midsize car,6,26,34,29,8,yes
SATURN Outlook,3.6,6.0,Auto-6,2WD,Gasoline,CA,SUV,7,17,24,19,4,no
SATURN Outlook,3.6,6.0,Auto-6,4WD,Gasoline,CA,SUV,7,16,23,19,4,no
SATURN Outlook,3.6,6.0,Auto-6,2WD,Gasoline,FA,SUV,6,17,24,19,4,no
SATURN Outlook,3.6,6.0,Auto-6,4WD,Gasoline,FA,SUV,6,16,23,19,4,no
SATURN Sky,2.0,4.0,Auto-5,2WD,Gasoline,FA,small car,6,19,27,22,6,no
SATURN Sky,2.0,4.0,Man-5,2WD,Gasoline,FA,small car,6,19,29,23,6,no
SATURN Sky,2.0,4.0,Auto-5,2WD,Gasoline,CA,small car,6,19,27,22,6,no
SATURN Sky,2.0,4.0,Man-5,2WD,Gasoline,CA,small car,6,19,29,23,6,no
SATURN Sky,2.4,4.0,Auto-5,2WD,Gasoline,FA,small car,6,19,24,21,5,no
SATURN Sky,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6,19,26,22,6,no
SATURN Sky,2.4,4.0,Auto-5,2WD,Gasoline,CA,small car,6,19,24,21,5,no
SATURN Sky,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,6,19,26,22,6,no
SATURN Vue,2.4,4.0,Auto-4,2WD,Gasoline,FC,SUV,7,19,26,22,6,yes
SATURN Vue,3.5,6.0,Auto-6,4WD,Gasoline,FA,SUV,6,16,23,19,4,no
SATURN Vue,3.5,6.0,Auto-6,4WD,Gasoline,CA,SUV,6,16,23,19,4,no
SATURN Vue,3.6,6.0,Auto-6,2WD,Gasoline,FA,SUV,6,17,24,19,4,no
SATURN Vue,3.6,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6,17,24,19,4,no
SATURN Vue,3.6,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6,16,23,19,4,no
SATURN Vue,3.6,6.0,Auto-6,4WD,Gasoline,FA,SUV,6,16,23,19,4,no
SATURN Vue,3.6,6.0,Auto-6,2WD,Gasoline,CA,SUV,6,17,24,19,4,no
SATURN Vue,3.6,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6,17,24,19,4,no
SATURN Vue,3.6,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6,16,23,19,4,no
SATURN Vue,3.6,6.0,Auto-6,4WD,Gasoline,CA,SUV,6,16,23,19,4,no
SATURN Vue Hybrid,2.4,4.0,Auto-4,2WD,Gasoline,FC,SUV,7,25,32,28,8,yes
SMART ForTwo Cabriolet,1.0,3.0,AutoMan-5,2WD,Gasoline,CA,small car,7,33,41,36,9,yes
SMART ForTwo Cabriolet,1.0,3.0,AutoMan-5,2WD,Gasoline,FA,small car,6,33,41,36,9,yes
SMART ForTwo Coupe,1.0,3.0,AutoMan-5,2WD,Gasoline,CA,small car,7,33,41,36,9,yes
SMART ForTwo Coupe,1.0,3.0,AutoMan-5,2WD,Gasoline,FA,small car,6,33,41,36,9,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,SUV,9.5,20,26,22,6,yes
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,CA,SUV,9.5,20,27,22,6,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,SUV,7,20,26,22,6,yes
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,FA,SUV,7,20,27,22,6,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,SUV,6,19,24,21,5,no
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,FA,SUV,6,20,27,22,6,no
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,SUV,6,19,24,21,5,no
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,SUV,6,20,26,22,6,no
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,CA,SUV,6,20,27,22,6,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,FA,small car,6,18,25,21,5,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,small car,6,19,24,21,5,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,small car,6,20,26,22,6,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,CA,small car,6,18,25,21,5,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,small car,6,19,24,21,5,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,small car,6,20,26,22,6,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,CA,small car,6,20,27,22,6,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-6,4WD,Gasoline,FA,station wagon,6,17,23,19,4,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,FA,station wagon,6,18,25,21,5,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,station wagon,6,19,24,21,5,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,FA,station wagon,6,20,26,22,6,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-6,4WD,Gasoline,CA,station wagon,6,17,23,19,4,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,CA,station wagon,6,18,25,21,5,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,station wagon,6,19,24,21,5,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,CA,station wagon,6,20,26,22,6,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,CA,midsize car,9.5,23,31,26,7,yes
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,FA,midsize car,7,23,31,26,7,yes
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,CA,midsize car,7,18,25,20,5,no
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,FA,midsize car,6,18,25,21,5,no
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,FA,midsize car,6,19,27,22,6,no
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,FA,midsize car,6,23,31,26,7,yes
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,CA,midsize car,6,18,25,21,5,no
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,CA,midsize car,6,19,27,22,6,no
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,CA,midsize car,6,23,31,26,7,yes
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,FA,midsize car,6,18,25,20,5,no
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,FA,midsize car,6,18,25,20,5,no
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,CA,midsize car,6,18,25,20,5,no
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,CA,SUV,9.5,19,27,22,6,yes
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,9.5,22,29,24,7,yes
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,FA,SUV,7,19,27,22,6,yes
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,FA,SUV,7,22,29,24,7,yes
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,CA,SUV,7,18,25,20,5,no
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,FA,SUV,6,19,27,22,6,no
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,FA,SUV,6,22,29,24,7,yes
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,CA,SUV,6,19,27,22,6,no
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,6,22,29,24,7,yes
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,FA,SUV,6,18,25,20,5,no
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,FA,SUV,6,18,25,20,5,no
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,CA,SUV,6,18,25,20,5,no
SUBARU Tribeca,3.6,6.0,SemiAuto-5,4WD,Gasoline,FA,SUV,6,16,21,18,4,no
SUBARU Tribeca,3.6,6.0,SemiAuto-5,4WD,Gasoline,CA,SUV,6,16,21,18,4,no
SUZUKI Equator,2.5,4.0,Auto-5,2WD,Gasoline,CA,pickup,7,17,22,19,4,no
SUZUKI Equator,2.5,4.0,Man-5,2WD,Gasoline,CA,pickup,7,19,23,21,5,no
SUZUKI Equator,4.0,6.0,Auto-5,2WD,Gasoline,CA,pickup,7,15,20,17,3,no
SUZUKI Equator,4.0,6.0,Auto-5,4WD,Gasoline,CA,pickup,7,15,19,16,3,no
SUZUKI Equator,2.5,4.0,Auto-5,2WD,Gasoline,FA,pickup,6,17,22,19,4,no
SUZUKI Equator,2.5,4.0,Man-5,2WD,Gasoline,FA,pickup,6,19,23,21,5,no
SUZUKI Equator,4.0,6.0,Auto-5,2WD,Gasoline,FA,pickup,6,15,20,17,3,no
