model_2010,displ_2010,cyl_2010,trans_2010,drive_2010,fuel_2010,cert_region_2010,veh_class_2010,air_pollution_score_2010,city_mpg_2010,hwy_mpg_2010,cmb_mpg_2010,greenhouse_gas_score_2010,smartway_2010,displ_level_2010,cyl_level_2010,air_pollution_score_level_2010,city_mpg_level_2010,hwy_mpg_level_2010,cmb_mpg_level_2010,greenhouse_gas_score_level_2010,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
AUDI A4,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,21,27,23,6.0,yes,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,5,27,35,30,7,Yes,medium,medium,mod_high,high,high,high,high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A4,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,21,27,23,6.0,yes,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,21,27,23,6.0,yes,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,7.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,21,27,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,3.2,6.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5,3.2,6.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,24,32,27,6,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,20,26,23,6.0,yes,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,7.0,20,26,23,6.0,yes,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,CVT,2WD,Gasoline,CA,small car,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,20,26,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,6.0,20,26,23,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A5 Cabriolet,2.0,4.0,CVT,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,23,31,26,5,No,medium,medium,medium,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,7.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,CA,midsize car,7.0,18,28,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,CA,midsize car,7.0,18,28,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,CA,midsize car,7.0,18,28,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,CA,midsize car,7.0,18,28,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,18,26,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,FA,midsize car,6.0,18,28,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,FA,midsize car,6.0,18,28,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,FA,midsize car,6.0,18,28,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,3.2,6.0,CVT,2WD,Gasoline,FA,midsize car,6.0,18,28,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,32,27,6,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,CA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A6,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A6,3.0,6.0,AMS-7,4WD,Gasoline,FA,midsize car,5,22,29,24,5,No,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,17,26,21,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,17,26,21,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,4.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,15,23,18,3,No,high,high,medium,low,medium,low,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,4.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,15,23,18,3,No,high,high,medium,low,medium,low,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,21,27,23,9,No,mod_high,mod_high,medium,mod_high,mod_high,mod_high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,21,27,23,9,No,mod_high,mod_high,medium,mod_high,mod_high,mod_high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Electricity,CA,large car,3,49,61,54,9,No,mod_high,mod_high,medium,high,high,high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,FA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Electricity,FA,large car,3,49,61,54,9,No,mod_high,mod_high,medium,high,high,high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,17,26,21,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,17,26,21,4,No,mod_high,mod_high,mod_high,medium,medium,medium,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,4.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,15,23,18,3,No,high,high,medium,low,medium,low,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,4.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,15,23,18,3,No,high,high,medium,low,medium,low,medium
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,21,27,23,9,No,mod_high,mod_high,medium,mod_high,mod_high,mod_high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,21,27,23,9,No,mod_high,mod_high,medium,mod_high,mod_high,mod_high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Electricity,CA,large car,3,49,61,54,9,No,mod_high,mod_high,medium,high,high,high,high
AUDI A8 L,4.2,8.0,SemiAuto-6,4WD,Gasoline,CA,large car,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Electricity,FA,large car,3,49,61,54,9,No,mod_high,mod_high,medium,high,high,high,high
AUDI Q5,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high,AUDI Q5,2.0,4.0,SemiAuto-7,4WD,Gasoline,CA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
AUDI Q5,3.2,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high,AUDI Q5,2.0,4.0,SemiAuto-7,4WD,Gasoline,FA,small SUV,5,22,28,24,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
