model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
PORSCHE Panamera 4S,4.8,8.0,Auto-7,4WD,Gasoline,large car,6.0,16,24,19,4.0,no
PORSCHE Panamera S,4.8,8.0,Auto-7,2WD,Gasoline,large car,7.0,16,24,19,4.0,no
PORSCHE Panamera S,4.8,8.0,Auto-7,2WD,Gasoline,large car,6.0,16,24,19,4.0,no
PORSCHE Panamera Turbo,4.8,8.0,Auto-7,4WD,Gasoline,large car,6.0,15,23,18,4.0,no
ROLLS-ROYCE Ghost,6.6,12.0,SemiAuto-8,2WD,Gasoline,large car,7.0,13,20,15,2.0,no
ROLLS-ROYCE Ghost,6.6,12.0,SemiAuto-8,2WD,Gasoline,large car,6.0,13,20,15,2.0,no
ROLLS-ROYCE Phantom,6.7,12.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,11,18,14,1.0,no
ROLLS-ROYCE Phantom Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,small car,6.0,11,18,14,1.0,no
ROLLS-ROYCE Phantom Drophead Coupe,6.7,12.0,SemiAuto-6,2WD,Gasoline,small car,6.0,11,18,14,1.0,no
ROLLS-ROYCE Phantom EWB,6.7,12.0,SemiAuto-6,2WD,Gasoline,large car,6.0,11,18,14,1.0,no
ROUSH Stage 3 Mustang,4.6,8.0,Auto-5,2WD,Gasoline,small car,7.0,14,21,17,3.0,no
ROUSH Stage 3 Mustang,4.6,8.0,Man-5,2WD,Gasoline,small car,7.0,15,23,18,4.0,no
SAAB 9-3,2.0,4.0,SemiAuto-6,4WD,Gasoline,small car,6.0,17,27,21,5.0,no
SAAB 9-3,2.0,4.0,Man-6,4WD,Gasoline,small car,6.0,20,29,23,6.0,no
SAAB 9-3 Convertible,2.0,4.0,SemiAuto-5,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
SAAB 9-3 Convertible,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,20,29,23,6.0,no
SAAB 9-3 Sport Sedan,2.0,4.0,SemiAuto-5,2WD,Gasoline,small car,6.0,19,28,22,6.0,no
SAAB 9-3 Sport Sedan,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,24,7.0,yes
SAAB 9-3 Sportcombi,2.0,4.0,SemiAuto-5,2WD,Gasoline,station wagon,6.0,19,27,22,6.0,no
SAAB 9-3 Sportcombi,2.0,4.0,Man-6,2WD,Gasoline,station wagon,6.0,21,31,24,7.0,yes
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-6,4WD,Gasoline,station wagon,6.0,17,27,21,5.0,no
SAAB 9-3X Sportcombi,2.0,4.0,SemiAuto-5,4WD,Gasoline,station wagon,6.0,19,27,22,6.0,no
SAAB 9-3X Sportcombi,2.0,4.0,Man-6,4WD,Gasoline,station wagon,6.0,20,29,23,6.0,no
SAAB 9-5,2.8,6.0,SemiAuto-6,4WD,Gasoline,midsize car,6.0,16,27,20,5.0,no
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,22,33,26,7.0,yes
SATURN Aura,3.6,6.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,17,26,20,5.0,no
SATURN Aura Hybrid,2.4,4.0,Auto-4,2WD,Gasoline,midsize car,6.0,26,34,29,8.0,yes
SATURN Outlook,3.6,6.0,Auto-6,2WD,Gasoline,SUV,7.0,17,24,19,4.0,no
SATURN Outlook,3.6,6.0,Auto-6,4WD,Gasoline,SUV,7.0,16,23,19,4.0,no
SATURN Outlook,3.6,6.0,Auto-6,2WD,Gasoline,SUV,6.0,17,24,19,4.0,no
SATURN Outlook,3.6,6.0,Auto-6,4WD,Gasoline,SUV,6.0,16,23,19,4.0,no
SATURN Sky,2.0,4.0,Auto-5,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
SATURN Sky,2.0,4.0,Man-5,2WD,Gasoline,small car,6.0,19,29,23,6.0,no
SATURN Sky,2.4,4.0,Auto-5,2WD,Gasoline,small car,6.0,19,24,21,5.0,no
SATURN Sky,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
SATURN Vue,2.4,4.0,Auto-4,2WD,Gasoline,SUV,7.0,19,26,22,6.0,yes
SATURN Vue,3.5,6.0,Auto-6,4WD,Gasoline,SUV,6.0,16,23,19,4.0,no
SATURN Vue,3.6,6.0,Auto-6,2WD,Gasoline,SUV,6.0,17,24,19,4.0,no
SATURN Vue,3.6,6.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,17,24,19,4.0,no
SATURN Vue,3.6,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,16,23,19,4.0,no
SATURN Vue,3.6,6.0,Auto-6,4WD,Gasoline,SUV,6.0,16,23,19,4.0,no
SATURN Vue Hybrid,2.4,4.0,Auto-4,2WD,Gasoline,SUV,7.0,25,32,28,8.0,yes
SMART ForTwo Cabriolet,1.0,3.0,AutoMan-5,2WD,Gasoline,small car,7.0,33,41,36,9.0,yes
SMART ForTwo Cabriolet,1.0,3.0,AutoMan-5,2WD,Gasoline,small car,6.0,33,41,36,9.0,yes
SMART ForTwo Coupe,1.0,3.0,AutoMan-5,2WD,Gasoline,small car,7.0,33,41,36,9.0,yes
SMART ForTwo Coupe,1.0,3.0,AutoMan-5,2WD,Gasoline,small car,6.0,33,41,36,9.0,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,SUV,9.0,20,26,22,6.0,yes
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,SUV,9.0,20,27,22,6.0,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,SUV,7.0,20,26,22,6.0,yes
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,SUV,7.0,20,27,22,6.0,yes
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,SUV,6.0,19,24,21,5.0,no
SUBARU Forester,2.5,4.0,SemiAuto-4,4WD,Gasoline,SUV,6.0,20,26,22,6.0,no
SUBARU Forester,2.5,4.0,Man-5,4WD,Gasoline,SUV,6.0,20,27,22,6.0,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,small car,6.0,18,25,21,5.0,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,small car,6.0,19,24,21,5.0,no
SUBARU Impreza,2.5,4.0,SemiAuto-4,4WD,Gasoline,small car,6.0,20,26,22,6.0,no
SUBARU Impreza,2.5,4.0,Man-5,4WD,Gasoline,small car,6.0,20,27,22,6.0,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-6,4WD,Gasoline,station wagon,6.0,17,23,19,4.0,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,station wagon,6.0,18,25,21,5.0,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,station wagon,6.0,19,24,21,5.0,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,SemiAuto-4,4WD,Gasoline,station wagon,6.0,20,26,22,6.0,no
SUBARU Impreza Wagon/Outback Sport,2.5,4.0,Man-5,4WD,Gasoline,station wagon,6.0,20,27,22,6.0,no
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,midsize car,9.0,23,31,26,7.0,yes
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,midsize car,7.0,23,31,26,7.0,yes
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,midsize car,7.0,18,25,20,5.0,no
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,midsize car,6.0,18,25,21,5.0,no
SUBARU Legacy,2.5,4.0,Man-6,4WD,Gasoline,midsize car,6.0,19,27,22,6.0,no
SUBARU Legacy,2.5,4.0,CVT,4WD,Gasoline,midsize car,6.0,23,31,26,7.0,yes
SUBARU Legacy,3.6,6.0,SemiAuto-5,4WD,Gasoline,midsize car,6.0,18,25,20,5.0,no
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,SUV,9.0,19,27,22,6.0,yes
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,SUV,9.0,22,29,24,7.0,yes
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,SUV,7.0,19,27,22,6.0,yes
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,SUV,7.0,22,29,24,7.0,yes
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,SUV,7.0,18,25,20,5.0,no
SUBARU Outback Wagon,2.5,4.0,Man-6,4WD,Gasoline,SUV,6.0,19,27,22,6.0,no
SUBARU Outback Wagon,2.5,4.0,CVT,4WD,Gasoline,SUV,6.0,22,29,24,7.0,yes
SUBARU Outback Wagon,3.6,6.0,SemiAuto-5,4WD,Gasoline,SUV,6.0,18,25,20,5.0,no
SUBARU Tribeca,3.6,6.0,SemiAuto-5,4WD,Gasoline,SUV,6.0,16,21,18,4.0,no
SUZUKI Equator,2.5,4.0,Auto-5,2WD,Gasoline,pickup,7.0,17,22,19,4.0,no
SUZUKI Equator,2.5,4.0,Man-5,2WD,Gasoline,pickup,7.0,19,23,21,5.0,no
SUZUKI Equator,4.0,6.0,Auto-5,2WD,Gasoline,pickup,7.0,15,20,17,3.0,no
SUZUKI Equator,4.0,6.0,Auto-5,4WD,Gasoline,pickup,7.0,15,19,16,3.0,no
SUZUKI Equator,2.5,4.0,Auto-5,2WD,Gasoline,pickup,6.0,17,22,19,4.0,no
SUZUKI Equator,2.5,4.0,Man-5,2WD,Gasoline,pickup,6.0,19,23,21,5.0,no
SUZUKI Equator,4.0,6.0,Auto-5,2WD,Gasoline,pickup,6.0,15,20,17,3.0,no
SUZUKI Equator,4.0,6.0,Auto-5,4WD,Gasoline,pickup,6.0,15,19,16,3.0,no
SUZUKI Grand Vitara,2.4,4.0,Auto-4,2WD,Gasoline,SUV,7.0,19,25,21,5.0,no
SUZUKI Grand Vitara,2.4,4.0,Man-5,2WD,Gasoline,SUV,7.0,19,26,22,6.0,yes
SUZUKI Grand Vitara,2.4,4.0,Auto-4,4WD,Gasoline,SUV,7.0,19,23,20,5.0,no
SUZUKI Grand Vitara,2.4,4.0,Man-5,4WD,Gasoline,SUV,7.0,19,25,21,5.0,no
SUZUKI Grand Vitara,3.2,6.0,Auto-5,2WD,Gasoline,SUV,7.0,18,24,20,5.0,no
SUZUKI Grand Vitara,3.2,6.0,Auto-5,4WD,Gasoline,SUV,7.0,17,23,19,4.0,no
SUZUKI Grand Vitara,2.4,4.0,Auto-4,2WD,Gasoline,SUV,6.0,19,25,21,5.0,no
SUZUKI Grand Vitara,2.4,4.0,Man-5,2WD,Gasoline,SUV,6.0,19,26,22,6.0,no
SUZUKI Grand Vitara,2.4,4.0,Auto-4,4WD,Gasoline,SUV,6.0,19,23,20,5.0,no
SUZUKI Grand Vitara,2.4,4.0,Man-5,4WD,Gasoline,SUV,6.0,19,25,21,5.0,no
SUZUKI Grand Vitara,3.2,6.0,Auto-5,2WD,Gasoline,SUV,6.0,18,24,20,5.0,no
SUZUKI Grand Vitara,3.2,6.0,Auto-5,4WD,Gasoline,SUV,6.0,17,23,19,4.0,no
SUZUKI Kiszashi,2.4,4.0,Man-6,2WD,Gasoline,small car,6.0,20,29,24,7.0,yes
SUZUKI Kiszashi,2.4,4.0,CVT,4WD,Gasoline,small car,6.0,22,29,25,7.0,yes
SUZUKI Kiszashi,2.4,4.0,CVT,2WD,Gasoline,small car,6.0,23,30,26,7.0,yes
SUZUKI Kiszashi S,2.4,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,25,7.0,yes
SUZUKI Kiszashi S,2.4,4.0,CVT,4WD,Gasoline,small car,6.0,23,30,25,7.0,yes
SUZUKI Kiszashi S,2.4,4.0,CVT,2WD,Gasoline,small car,6.0,23,31,26,7.0,yes
SUZUKI SX4,2.0,4.0,Man-6,4WD,Gasoline,station wagon,6.0,22,30,25,7.0,yes
SUZUKI SX4,2.0,4.0,Man-6,2WD,Gasoline,station wagon,6.0,22,30,25,7.0,yes
SUZUKI SX4,2.0,4.0,CVT,4WD,Gasoline,station wagon,6.0,23,29,25,7.0,yes
SUZUKI SX4,2.0,4.0,CVT,2WD,Gasoline,station wagon,6.0,23,30,26,7.0,yes
SUZUKI SX4 Sedan,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,23,33,26,7.0,yes
SUZUKI SX4 Sedan,2.0,4.0,CVT,2WD,Gasoline,small car,6.0,25,32,28,8.0,yes
SUZUKI SX4 Sport,2.0,4.0,CVT,2WD,Gasoline,small car,6.0,23,30,26,7.0,yes
SUZUKI SX4 Sport,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,23,32,26,7.0,yes
SUZUKI Swift +,1.6,4.0,Auto-4,2WD,Gasoline,small car,7.0,24,30,26,7.0,yes
SUZUKI Swift +,1.6,4.0,Man-5,2WD,Gasoline,small car,7.0,27,35,30,8.0,yes
TOYOTA 4Runner,2.7,4.0,Auto-4,2WD,Gasoline,SUV,6.0,18,23,20,5.0,no
TOYOTA 4Runner,4.0,6.0,SemiAuto-5,2WD,Gasoline,SUV,6.0,17,23,19,4.0,no
TOYOTA 4Runner,4.0,6.0,SemiAuto-5,4WD,Gasoline,SUV,6.0,17,22,19,4.0,no
TOYOTA Avalon,3.5,6.0,SemiAuto-6,2WD,Gasoline,large car,7.0,19,28,23,6.0,yes
TOYOTA Avalon,3.5,6.0,SemiAuto-6,2WD,Gasoline,large car,6.0,19,28,23,6.0,no
TOYOTA Camry,2.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,9.0,22,32,26,7.0,yes
TOYOTA Camry,2.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,22,32,26,7.0,yes
TOYOTA Camry,2.5,4.0,Man-6,2WD,Gasoline,midsize car,7.0,22,33,26,7.0,yes
TOYOTA Camry,3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,19,28,23,6.0,yes
TOYOTA Camry,2.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,22,32,26,7.0,yes
TOYOTA Camry,2.5,4.0,Man-6,2WD,Gasoline,midsize car,6.0,22,33,26,7.0,yes
TOYOTA Camry,3.5,6.0,SemiAuto-6,2WD,Gasoline,midsize car,6.0,19,28,23,6.0,no
TOYOTA Camry Hybrid,2.4,4.0,CVT,2WD,Gasoline,midsize car,9.0,33,34,34,9.0,yes
TOYOTA Camry Hybrid,2.4,4.0,CVT,2WD,Gasoline,midsize car,8.0,33,34,34,9.0,yes
TOYOTA Corolla,1.8,4.0,Auto-4,2WD,Gasoline,small car,7.0,26,34,29,8.0,yes
TOYOTA Corolla,1.8,4.0,Man-5,2WD,Gasoline,small car,7.0,26,35,30,8.0,yes
TOYOTA Corolla,2.4,4.0,Man-5,2WD,Gasoline,small car,7.0,22,30,25,7.0,yes
TOYOTA Corolla,2.4,4.0,SemiAuto-5,2WD,Gasoline,small car,7.0,22,30,25,7.0,yes
TOYOTA Corolla,1.8,4.0,Auto-4,2WD,Gasoline,small car,6.0,26,34,29,8.0,yes
TOYOTA Corolla,1.8,4.0,Man-5,2WD,Gasoline,small car,6.0,26,35,30,8.0,yes
TOYOTA Corolla,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,22,30,25,7.0,yes
TOYOTA Corolla,2.4,4.0,SemiAuto-5,2WD,Gasoline,small car,6.0,22,30,25,7.0,yes
TOYOTA FJ Cruiser,4.0,6.0,Auto-5,2WD,Gasoline,SUV,6.0,17,22,19,4.0,no
TOYOTA FJ Cruiser,4.0,6.0,Man-6,4WD,Gasoline,SUV,6.0,15,19,17,3.0,no
TOYOTA FJ Cruiser,4.0,6.0,Auto-5,4WD,Gasoline,SUV,6.0,17,21,18,4.0,no
TOYOTA Highlander,2.7,4.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,20,27,22,6.0,yes
TOYOTA Highlander,3.5,6.0,SemiAuto-5,2WD,Gasoline,SUV,7.0,18,24,20,5.0,no
TOYOTA Highlander,3.5,6.0,SemiAuto-5,4WD,Gasoline,SUV,7.0,17,23,19,4.0,no
TOYOTA Highlander,2.7,4.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,20,27,22,6.0,no
TOYOTA Highlander,3.5,6.0,SemiAuto-5,2WD,Gasoline,SUV,6.0,18,24,20,5.0,no
TOYOTA Highlander,3.5,6.0,SemiAuto-5,4WD,Gasoline,SUV,6.0,17,23,19,4.0,no
TOYOTA Highlander Hybrid,3.3,6.0,CVT,4WD,Gasoline,SUV,9.0,27,25,26,7.0,yes
TOYOTA Highlander Hybrid,3.3,6.0,CVT,4WD,Gasoline,SUV,8.0,27,25,26,7.0,yes
TOYOTA Land Cruiser,5.7,8.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,13,18,15,2.0,no
TOYOTA Land Cruiser,5.7,8.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,13,18,15,2.0,no
TOYOTA Matrix,1.8,4.0,Auto-4,2WD,Gasoline,station wagon,7.0,25,31,28,8.0,yes
TOYOTA Matrix,1.8,4.0,Man-5,2WD,Gasoline,station wagon,7.0,26,32,28,8.0,yes
TOYOTA Matrix,2.4,4.0,Auto-4,4WD,Gasoline,station wagon,7.0,20,26,22,6.0,yes
TOYOTA Matrix,2.4,4.0,Man-5,2WD,Gasoline,station wagon,7.0,21,28,24,7.0,yes
TOYOTA Matrix,2.4,4.0,SemiAuto-5,2WD,Gasoline,station wagon,7.0,21,29,24,7.0,yes
TOYOTA Matrix,1.8,4.0,Auto-4,2WD,Gasoline,station wagon,6.0,25,31,28,8.0,yes
TOYOTA Matrix,1.8,4.0,Man-5,2WD,Gasoline,station wagon,6.0,26,32,28,8.0,yes
TOYOTA Matrix,2.4,4.0,Auto-4,4WD,Gasoline,station wagon,6.0,20,26,22,6.0,no
TOYOTA Matrix,2.4,4.0,Man-5,2WD,Gasoline,station wagon,6.0,21,28,24,7.0,yes
TOYOTA Matrix,2.4,4.0,SemiAuto-5,2WD,Gasoline,station wagon,6.0,21,29,24,7.0,yes
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,midsize car,9.0,51,48,50,10.0,yes
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,midsize car,8.0,51,48,50,10.0,yes
TOYOTA RAV4,2.5,4.0,Auto-4,2WD,Gasoline,SUV,7.0,22,28,24,7.0,yes
TOYOTA RAV4,2.5,4.0,Auto-4,4WD,Gasoline,SUV,7.0,21,27,24,7.0,yes
TOYOTA RAV4,3.5,6.0,Auto-5,2WD,Gasoline,SUV,7.0,19,27,22,6.0,yes
TOYOTA RAV4,3.5,6.0,Auto-5,4WD,Gasoline,SUV,7.0,19,26,21,5.0,no
TOYOTA RAV4,2.5,4.0,Auto-4,2WD,Gasoline,SUV,6.0,22,28,24,7.0,yes
TOYOTA RAV4,2.5,4.0,Auto-4,4WD,Gasoline,SUV,6.0,21,27,24,7.0,yes
TOYOTA RAV4,3.5,6.0,Auto-5,2WD,Gasoline,SUV,6.0,19,27,22,6.0,no
TOYOTA RAV4,3.5,6.0,Auto-5,4WD,Gasoline,SUV,6.0,19,26,21,5.0,no
TOYOTA Scion tC,2.4,4.0,Man-5,2WD,Gasoline,small car,7.0,20,27,23,6.0,yes
TOYOTA Scion tC,2.4,4.0,Auto-4,2WD,Gasoline,small car,7.0,21,29,24,7.0,yes
TOYOTA Scion tC,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,20,27,23,6.0,no
TOYOTA Scion tC,2.4,4.0,Auto-4,2WD,Gasoline,small car,6.0,21,29,24,7.0,yes
TOYOTA Scion xB,2.4,4.0,SemiAuto-4,2WD,Gasoline,station wagon,7.0,22,28,24,7.0,yes
TOYOTA Scion xB,2.4,4.0,Man-5,2WD,Gasoline,station wagon,7.0,22,28,24,7.0,yes
TOYOTA Scion xB,2.4,4.0,SemiAuto-4,2WD,Gasoline,station wagon,6.0,22,28,24,7.0,yes
TOYOTA Scion xB,2.4,4.0,Man-5,2WD,Gasoline,station wagon,6.0,22,28,24,7.0,yes
TOYOTA Scion xD,1.8,4.0,Auto-4,2WD,Gasoline,small car,7.0,27,33,29,8.0,yes
TOYOTA Scion xD,1.8,4.0,Man-5,2WD,Gasoline,small car,7.0,27,33,29,8.0,yes
TOYOTA Scion xD,1.8,4.0,Auto-4,2WD,Gasoline,small car,6.0,27,33,29,8.0,yes
TOYOTA Scion xD,1.8,4.0,Man-5,2WD,Gasoline,small car,6.0,27,33,29,8.0,yes
TOYOTA Sequoia,4.6,8.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,14,19,16,3.0,no
TOYOTA Sequoia,4.6,8.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,13,18,15,2.0,no
TOYOTA Sequoia,5.7,8.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,14,19,15,2.0,no
TOYOTA Sequoia,5.7,8.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,13,18,15,2.0,no
TOYOTA Sequoia,4.6,8.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,14,19,16,3.0,no
TOYOTA Sequoia,4.6,8.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,13,18,15,2.0,no
TOYOTA Sequoia,5.7,8.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,14,19,15,2.0,no
TOYOTA Sequoia,5.7,8.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,13,18,15,2.0,no
TOYOTA Sienna,3.5,6.0,Auto-5,2WD,Gasoline,minivan,7.0,17,23,19,4.0,no
TOYOTA Sienna,3.5,6.0,Auto-5,4WD,Gasoline,minivan,7.0,16,21,18,4.0,no
TOYOTA Sienna,3.5,6.0,Auto-5,2WD,Gasoline,minivan,6.0,17,23,19,4.0,no
TOYOTA Sienna,3.5,6.0,Auto-5,4WD,Gasoline,minivan,6.0,16,21,18,4.0,no
TOYOTA Tacoma,2.7,4.0,Auto-4,2WD,Gasoline,pickup,6.0,19,25,21,5.0,no
TOYOTA Tacoma,2.7,4.0,Man-5,2WD,Gasoline,pickup,6.0,20,26,22,6.0,no
TOYOTA Tacoma,2.7,4.0,Man-5,4WD,Gasoline,pickup,6.0,17,22,19,4.0,no
TOYOTA Tacoma,4.0,6.0,Man-6,2WD,Gasoline,pickup,6.0,15,18,16,3.0,no
TOYOTA Tacoma,4.0,6.0,Auto-5,2WD,Gasoline,pickup,6.0,17,21,18,4.0,no
TOYOTA Tacoma,4.0,6.0,Man-6,4WD,Gasoline,pickup,6.0,14,18,15,2.0,no
TOYOTA Tacoma,4.0,6.0,Auto-5,4WD,Gasoline,pickup,6.0,16,20,18,4.0,no
TOYOTA Tundra,4.6,8.0,SemiAuto-6,2WD,Gasoline,pickup,7.0,15,20,17,3.0,no
TOYOTA Tundra,4.6,8.0,SemiAuto-6,4WD,Gasoline,pickup,7.0,14,19,16,3.0,no
TOYOTA Tundra,5.7,8.0,SemiAuto-6,2WD,Gasoline,pickup,7.0,14,18,16,3.0,no
TOYOTA Tundra,5.7,8.0,SemiAuto-6,4WD,Gasoline,pickup,7.0,13,17,14,1.0,no
TOYOTA Tundra,4.0,6.0,SemiAuto-5,2WD,Gasoline,pickup,6.0,15,19,16,3.0,no
TOYOTA Tundra,4.6,8.0,SemiAuto-6,2WD,Gasoline,pickup,6.0,15,20,17,3.0,no
TOYOTA Tundra,4.6,8.0,SemiAuto-6,4WD,Gasoline,pickup,6.0,14,19,16,3.0,no
TOYOTA Tundra,5.7,8.0,SemiAuto-6,2WD,Gasoline,pickup,6.0,14,18,16,3.0,no
TOYOTA Tundra,5.7,8.0,SemiAuto-6,4WD,Gasoline,pickup,6.0,13,17,14,1.0,no
TOYOTA Venza,2.7,4.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,21,29,24,7.0,yes
TOYOTA Venza,2.7,4.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,20,28,23,6.0,yes
TOYOTA Venza,3.5,6.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,19,26,22,6.0,yes
TOYOTA Venza,3.5,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,18,25,21,5.0,no
TOYOTA Venza,2.7,4.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,21,29,24,7.0,yes
TOYOTA Venza,2.7,4.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,20,28,23,6.0,no
TOYOTA Venza,3.5,6.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,19,26,22,6.0,no
TOYOTA Venza,3.5,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,18,25,21,5.0,no
TOYOTA Yaris,1.5,4.0,Auto-4,2WD,Gasoline,small car,7.0,29,35,31,8.0,yes
TOYOTA Yaris,1.5,4.0,Man-5,2WD,Gasoline,small car,7.0,29,36,32,9.0,yes
TOYOTA Yaris,1.5,4.0,Auto-4,2WD,Gasoline,small car,6.0,29,35,31,8.0,yes
TOYOTA Yaris,1.5,4.0,Man-5,2WD,Gasoline,small car,6.0,29,36,32,9.0,yes
VOLKSWAGEN CC,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,9.0,22,31,25,7.0,yes
VOLKSWAGEN CC,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,8.0,22,31,25,7.0,yes
VOLKSWAGEN CC,2.0,4.0,Man-6,2WD,Gasoline,small car,7.0,21,31,25,7.0,yes
VOLKSWAGEN CC,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,22,31,25,7.0,yes
VOLKSWAGEN CC,3.6,6.0,SemiAuto-6,2WD,Gasoline,small car,7.0,18,27,21,5.0,no
VOLKSWAGEN CC,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,25,7.0,yes
VOLKSWAGEN CC,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,22,31,25,7.0,yes
VOLKSWAGEN CC,3.6,6.0,SemiAuto-6,2WD,Gasoline,small car,6.0,18,27,21,5.0,no
VOLKSWAGEN CC 4Motion,3.6,6.0,SemiAuto-6,4WD,Gasoline,small car,7.0,17,25,20,5.0,no
VOLKSWAGEN CC 4Motion,3.6,6.0,SemiAuto-6,4WD,Gasoline,small car,6.0,17,25,20,5.0,no
VOLKSWAGEN Eos,2.0,4.0,Man-6,2WD,Gasoline,small car,9.0,21,31,25,7.0,yes
VOLKSWAGEN Eos,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,9.0,22,29,25,7.0,yes
VOLKSWAGEN Eos,2.0,4.0,Man-6,2WD,Gasoline,small car,8.0,21,31,25,7.0,yes
VOLKSWAGEN Eos,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,8.0,22,29,25,7.0,yes
VOLKSWAGEN Eos,2.0,4.0,Man-6,2WD,Gasoline,small car,6.0,21,31,25,7.0,yes
VOLKSWAGEN Eos,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,22,29,25,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,Man-6,2WD,Gasoline,small car,9.0,21,31,25,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,9.0,24,32,27,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,Man-6,2WD,Gasoline,small car,8.0,21,31,25,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,8.0,24,32,27,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,Man-6,2WD,Gasoline,small car,7.0,21,31,25,7.0,yes
VOLKSWAGEN GTI,2.0,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,24,32,27,7.0,yes
